actor/action_std,actor/actor_loss,actor/bc_loss,actor/mse,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
1.0,1.0,0.0040322198,0.40322196,1.0040323,0.32834864,-2.1461158,-168.50836,-231.09872,1.5048908,-2.1155026,22.238228,625000
1.0,0.99999994,0.00393602,0.39360204,1.0039359,0.6174653,-0.59857535,-163.17953,-242.76582,9.762276,-5.1395106,53.113495,630000
1.0,0.9999999,0.0038998732,0.38998735,1.0038998,0.45904937,-0.3214715,-164.73549,-244.97008,3.698923,-2.5714345,29.466484,635000
1.0,1.0,0.004368482,0.43684825,1.0043684,0.39727926,0.26235196,-164.85687,-218.19109,2.5115354,-1.662711,19.878593,640000
1.0,1.0,0.0037885779,0.3788578,1.0037886,0.9271221,-0.056031346,-169.38304,-223.26273,9.055001,-6.6043286,63.46454,645000
1.0,1.0,0.0039204145,0.3920415,1.0039204,0.4503649,-12.894543,-164.31027,-233.82935,10.364285,-6.530007,55.33774,650000
1.0,0.99999994,0.0040706894,0.40706894,1.0040706,0.38171282,-28.520636,-165.52448,-220.21355,3.1895518,-3.9449317,27.605724,655000
1.0,1.0000001,0.00382862,0.38286203,1.0038288,0.49818563,-23.861624,-163.9455,-215.92049,7.1788974,-4.138962,41.433144,660000
1.0,1.0000001,0.003664041,0.36640412,1.0036641,0.4630003,-17.190346,-160.09421,-216.1059,3.2293875,-2.249317,32.175194,665000
1.0,1.0,0.0042038057,0.4203806,1.0042038,0.4455392,-29.474167,-171.59833,-229.29231,3.2210338,-5.6022887,41.223965,670000
1.0,0.99998224,0.0041990853,0.41990852,1.0041813,0.417052,0.49734372,-172.26907,-228.35684,4.936907,-4.589748,32.020172,675000
1.0,1.0,0.0038366974,0.38366973,1.0038368,0.28668487,-22.711876,-171.00809,-224.7909,4.4819455,-2.6976852,28.15745,680000
1.0,0.9999695,0.0038758772,0.38758773,1.0038453,0.44729212,0.6114062,-161.05667,-223.83775,3.168608,-3.051483,29.702454,685000
1.0,0.99999994,0.003830732,0.38307324,1.0038307,0.33872586,-0.06853211,-168.73962,-227.25818,11.16709,-9.001758,56.103718,690000
1.0,1.0000001,0.0039843014,0.39843014,1.0039845,0.3875789,-16.698242,-165.58578,-226.7471,3.4279845,-2.932295,27.541735,695000
1.0,1.0,0.0044178925,0.44178927,1.0044179,0.36753756,-0.11438009,-169.78949,-225.6065,1.803729,-1.9315599,20.702374,700000
1.0,1.0,0.003613743,0.36137432,1.0036137,0.51392573,-10.471814,-167.88208,-223.22209,3.6294048,-5.157805,48.53065,705000
1.0,1.0,0.004233876,0.4233876,1.0042338,0.42068177,0.042708665,-166.06366,-221.36089,6.4621644,-9.428272,43.122757,710000
1.0,1.0,0.0040313983,0.40313986,1.0040314,0.41472736,-10.65391,-169.48743,-228.91647,3.3035996,-3.6005044,29.517082,715000
1.0,0.9999999,0.003922851,0.39228508,1.0039227,0.3571084,-13.244394,-166.38336,-221.21054,2.7886276,-3.771028,26.93663,720000
1.0,0.99999857,0.0039113616,0.39113617,1.00391,0.35631287,0.06518936,-170.52197,-221.23839,1.2347293,-2.0224707,16.823704,725000
1.0,0.99999934,0.0044755647,0.4475565,1.0044749,0.7385857,0.15888834,-165.02132,-224.48576,10.347373,-7.218852,69.027336,730000
1.0,0.9999999,0.0038645088,0.3864509,1.0038644,0.2959603,-26.395294,-172.67343,-224.08438,2.0176213,-2.6225271,22.412025,735000
1.0,1.0,0.004248747,0.42487472,1.0042487,0.3690588,-21.831133,-167.6723,-235.70062,2.5094213,-1.6870079,24.340466,740000
1.0,1.0,0.004214108,0.42141077,1.004214,0.4160562,-31.443203,-170.1379,-238.50116,2.3936903,-3.199527,25.775133,745000
1.0,1.0000001,0.004262005,0.4262005,1.0042621,0.35774586,-12.863119,-168.46344,-229.03004,1.372306,-1.7203251,22.03849,750000
1.0,0.99998,0.0044474187,0.4447419,1.0044274,0.2496007,0.58930194,-167.52118,-237.13135,3.3883262,-1.8749784,24.974936,755000
1.0,1.0,0.004036488,0.4036488,1.0040365,0.3708425,-8.599418,-167.55411,-217.75522,2.2079222,-2.2091305,22.488617,760000
1.0,1.0,0.00391717,0.39171702,1.0039172,0.3317014,-23.524017,-172.93744,-237.86656,1.6944919,-3.014257,24.733574,765000
1.0,0.99999994,0.0038458207,0.3845821,1.0038458,0.4657705,-0.35577545,-171.66397,-219.9607,5.6896725,-3.5099196,35.07543,770000
1.0,1.0,0.0040202476,0.4020248,1.0040202,0.35935986,-24.284712,-168.39679,-246.68732,3.1204085,-2.4896636,27.775932,775000
1.0,1.0,0.004188025,0.4188025,1.0041881,0.42447606,-11.756379,-170.24466,-216.70871,3.6250894,-2.7264867,35.12123,780000
1.0,1.0,0.00428812,0.4288121,1.0042881,0.36540675,-13.698316,-167.61919,-225.70583,2.3913112,-3.1949034,33.077747,785000
1.0,0.9999854,0.0037180698,0.37180695,1.0037035,0.3243717,0.37505978,-166.51962,-212.44829,3.0785508,-4.3343425,24.550209,790000
1.0,0.9999999,0.0036473975,0.36473978,1.0036473,0.29895547,-22.75044,-169.72731,-219.55202,1.96387,-3.3399887,26.86532,795000
1.0,1.0000001,0.0035314783,0.35314786,1.0035316,0.34447053,-22.639486,-167.1696,-212.39738,1.7416387,-1.3814583,16.22,800000
1.0,1.0000001,0.0037026298,0.37026298,1.0037028,0.31276998,-5.9528475,-168.26595,-214.83063,5.3052974,-3.7921648,38.450165,805000
1.0,1.0,0.0045950236,0.45950237,1.004595,0.39195225,-25.519735,-167.26184,-215.04652,6.175798,-7.7701497,34.926636,810000
1.0,1.0,0.003500402,0.3500402,1.0035005,0.44503823,-18.118929,-167.43341,-217.65237,3.569126,-7.7135406,36.031162,815000
1.0,1.0,0.0038180964,0.38180962,1.0038182,0.37837422,-22.172176,-168.99695,-216.10127,3.1505613,-2.5273855,26.167881,820000
1.0,1.0,0.0038521145,0.38521147,1.0038521,0.3310367,-0.33328456,-168.41783,-215.39091,3.4501011,-8.266298,39.791367,825000
1.0,1.0,0.003500313,0.35003132,1.0035003,0.34548217,-23.26427,-170.47197,-224.57726,3.022058,-3.9508343,24.82413,830000
1.0,0.9999708,0.0039639897,0.39639896,1.0039347,0.48622787,0.8142657,-168.65198,-213.1745,4.164702,-5.5472507,48.45736,835000
1.0,1.0,0.004002363,0.4002363,1.0040023,0.31453517,-4.116795,-166.51099,-218.71106,2.0064154,-2.409755,20.876083,840000
1.0,1.0,0.004042259,0.40422592,1.0040423,0.64457136,-32.785522,-170.49843,-222.55478,8.420639,-11.38825,67.985985,845000
1.0,1.0,0.00394831,0.394831,1.0039483,0.33259007,-0.31078377,-166.85788,-222.10901,5.3919086,-5.578051,36.129898,850000
1.0,1.0,0.0037992161,0.37992162,1.0037992,0.37739465,0.6332719,-167.22577,-223.39589,2.942082,-4.931211,26.856518,855000
1.0,1.0,0.0037051889,0.3705189,1.0037051,0.3970151,-23.688858,-169.05786,-214.54099,4.9340715,-3.8577483,38.92839,860000
1.0,1.0,0.0040215817,0.4021582,1.0040215,0.29618284,-11.527567,-171.40292,-226.09068,2.4212701,-2.5916004,19.616316,865000
1.0,0.99999994,0.0037581143,0.37581143,1.0037581,0.35210687,-6.9372687,-167.11115,-220.54085,2.5475955,-3.0415478,28.185097,870000
1.0,1.0,0.0038141664,0.38141668,1.0038142,0.4162169,-0.34348947,-169.25708,-215.62337,2.6292465,-1.0671588,18.838404,875000
1.0,1.0000002,0.003890514,0.3890514,1.0038908,0.282103,-16.509005,-168.43385,-227.93095,3.4761643,-2.1053035,28.719803,880000
1.0,1.0,0.004096478,0.40964785,1.0040965,0.35634166,-0.5037842,-171.16998,-214.12395,2.1930227,-1.4902604,22.790138,885000
1.0,1.0,0.003617689,0.3617689,1.0036176,0.8410969,-19.50111,-168.84378,-229.55032,3.1564105,-3.6923273,28.613934,890000
1.0,0.99999464,0.0041101743,0.41101742,1.0041049,0.3184002,-0.24325675,-167.46869,-229.64012,2.5149863,-1.4920408,17.60891,895000
1.0,1.0000001,0.0039820075,0.39820075,1.0039821,0.36122617,-21.501995,-167.13947,-219.43973,2.1708093,-1.3733296,19.226103,900000
1.0,1.0,0.0041795922,0.41795924,1.0041796,0.45546806,-0.32238445,-167.02689,-223.3361,5.180872,-3.8651931,40.47288,905000
1.0,0.9999999,0.0037386958,0.37386957,1.0037385,0.41332084,0.35647872,-162.63196,-221.0226,2.907514,-1.5626955,23.674538,910000
1.0,0.99999446,0.0041266577,0.4126658,1.0041211,0.46553484,0.43118456,-169.50192,-223.35266,6.887092,-4.292552,46.764366,915000
1.0,1.0,0.0042033354,0.42033356,1.0042033,0.5593772,0.51219654,-166.85071,-218.96945,7.8734202,-4.952818,46.021847,920000
1.0,0.99999994,0.003937721,0.3937721,1.0039376,0.3628396,0.095436156,-171.11195,-213.46518,1.5601735,-1.3958992,16.147472,925000
1.0,1.0,0.0039471216,0.39471215,1.0039471,0.3740103,-0.23016652,-171.34413,-233.90283,5.2346487,-2.248856,24.58509,930000
1.0,0.99999994,0.0036972323,0.3697232,1.0036972,0.35727754,-0.33563855,-175.77289,-234.08669,2.2408965,-2.6820364,25.275646,935000
1.0,0.9999904,0.0034369768,0.34369767,1.0034274,0.33709002,0.3076214,-171.89311,-233.50067,1.6993998,-1.0002613,21.059015,940000
1.0,1.0,0.0040423116,0.40423113,1.0040423,0.36372882,-5.268571,-167.41968,-219.35626,3.689526,-3.2362278,28.138283,945000
1.0,0.99999994,0.003983822,0.3983822,1.0039837,0.57047856,-9.332863,-171.44376,-218.47928,5.8251925,-8.580425,46.80078,950000
1.0,1.0,0.004449016,0.4449016,1.004449,0.34792995,-29.512344,-169.91061,-219.81377,3.724382,-3.8328636,25.378115,955000
