actor/action_std,actor/actor_loss,actor/bc_loss,actor/mse,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
1.0,1.0,0.0040655434,0.40655437,1.0040655,0.49253502,-4.518342,-168.32785,-236.30621,6.506513,-2.0283947,49.559658,580000
1.0,0.99999994,0.0040414063,0.4041406,1.0040413,0.44969788,-0.07474738,-163.00226,-222.7869,5.758318,-14.589826,54.945576,585000
1.0,1.0,0.0040550563,0.40550566,1.004055,0.5158783,-20.063457,-165.62181,-214.75546,6.721123,-5.0052233,36.194572,590000
1.0,0.99999994,0.0040296074,0.40296072,1.0040295,0.38986337,-13.777862,-167.94606,-214.20996,3.2977402,-1.8756789,26.507034,595000
1.0,0.9999895,0.0044620982,0.44620985,1.0044516,0.37448823,0.1976156,-169.49179,-228.79488,1.5393978,-2.712409,25.5853,600000
1.0,1.0,0.004151864,0.4151864,1.0041518,0.5746192,-28.315199,-167.57675,-230.01562,4.3355174,-4.1919136,35.181072,605000
1.0,1.0,0.0038831923,0.38831925,1.0038832,0.6809603,-37.832535,-168.21593,-240.50562,8.740408,-9.617678,73.05318,610000
1.0,0.9999759,0.0036851754,0.36851755,1.003661,0.37754443,0.6634191,-165.73276,-213.8224,2.3508396,-2.5909812,27.049917,615000
1.0,0.99999887,0.0047290325,0.47290328,1.0047278,0.37695464,0.204047,-169.3219,-224.6115,2.595299,-1.9086398,21.010872,620000
1.0,1.0,0.003838511,0.3838511,1.0038385,0.39886647,0.024737298,-168.01297,-221.2885,4.8616567,-3.5476544,34.363724,625000
1.0,0.99998033,0.003866552,0.3866552,1.0038469,0.35753596,0.8848071,-164.78902,-219.35779,2.5319066,-1.4763389,18.857733,630000
1.0,1.0,0.0045649093,0.45649093,1.0045649,0.34062207,-1.3125898,-170.99316,-217.18588,3.5856504,-1.4492097,23.864977,635000
1.0,0.9999999,0.0035245079,0.35245082,1.0035244,0.26571664,-5.6050353,-168.78745,-227.75755,1.6463584,-1.8262856,16.651508,640000
