actor/action_std,actor/actor_loss,actor/bc_loss,actor/mse,actor/total_loss,critic/critic_loss,critic/q_max,critic/q_mean,critic/q_min,grad/max,grad/min,grad/norm,step
1.0,1.0,0.0038862552,0.38862556,1.0038862,0.47709918,-5.014016,-179.48761,-218.02635,8.362212,-5.3395724,42.18164,720000
1.0,0.99999994,0.0037841485,0.37841487,1.0037841,0.45846036,-21.716324,-178.00272,-212.09554,4.818565,-6.169121,51.189075,725000
1.0,0.99999994,0.0041756635,0.41756636,1.0041757,0.5233978,-0.24067348,-173.49406,-231.08003,5.914794,-8.434722,40.53576,730000
1.0,1.0000001,0.003517128,0.35171282,1.0035173,0.38420954,-0.08127725,-177.58607,-218.04153,2.855873,-5.7972136,33.414104,735000
1.0,1.0,0.0044833496,0.448335,1.0044833,0.86348724,0.21091115,-177.6659,-232.3409,19.939129,-20.900112,162.23445,740000
1.0,1.0,0.0036271522,0.3627152,1.0036272,0.49233025,-13.422613,-179.10248,-248.58522,6.7636414,-7.8919277,47.192444,745000
1.0,1.0,0.0037809303,0.378093,1.003781,0.43298686,-5.425475,-178.31955,-274.8363,4.85477,-3.3709977,32.594612,750000
1.0,1.0,0.003419171,0.3419171,1.0034192,0.37697232,-0.8904823,-176.62534,-231.105,7.1631436,-7.429103,58.47392,755000
1.0,0.99999106,0.0040496383,0.40496382,1.0040407,0.5397984,0.15960625,-178.2272,-235.6167,4.147786,-11.307247,46.560444,760000
1.0,1.0,0.0037256237,0.37256238,1.0037256,0.37896812,-45.890827,-184.07607,-223.65022,2.5177114,-2.6693351,27.07945,765000
1.0,1.0,0.0035925144,0.35925144,1.0035925,0.5263507,-0.3999917,-175.15295,-213.0533,5.5765867,-4.9325237,50.619404,770000
1.0,1.0,0.0037602517,0.37602517,1.0037602,0.7682467,-46.378025,-180.4007,-235.78888,2.9584079,-7.6440496,48.61151,775000
1.0,1.0,0.003851641,0.38516408,1.0038517,0.62205446,-35.5828,-178.55482,-235.99057,9.853664,-13.778325,102.33404,780000
1.0,1.0,0.003873151,0.38731515,1.0038731,0.5890994,-32.40344,-175.11244,-236.19858,9.277494,-5.4610825,51.36641,785000
1.0,1.0000001,0.0036075443,0.36075443,1.0036076,0.4071896,-16.951443,-176.58412,-211.5879,4.1447105,-4.98682,45.954765,790000
1.0,0.99999994,0.0034233169,0.34233168,1.0034232,0.45084828,-33.68439,-179.77078,-235.86617,3.8404403,-4.4055862,37.218956,795000
1.0,1.0,0.0036175381,0.36175382,1.0036175,0.40463093,-0.028205007,-178.36996,-227.5571,2.746952,-3.362363,27.834763,800000
1.0,0.99999994,0.0037960932,0.37960932,1.003796,0.4872313,-18.005362,-178.89536,-211.49734,4.731772,-3.836523,46.10002,805000
1.0,1.0000001,0.003957862,0.39578626,1.003958,0.4912021,-0.20087585,-174.44821,-224.7541,10.760558,-5.141508,45.27465,810000
1.0,1.0,0.0038674849,0.38674852,1.0038675,1.6605172,-17.065111,-179.04718,-257.66605,11.258754,-29.182043,130.86198,815000
1.0,1.0,0.0036470315,0.36470312,1.0036471,0.84491146,-0.44938743,-174.08714,-223.50932,8.70785,-7.725126,60.449425,820000
1.0,1.0,0.0040447097,0.40447098,1.0040447,0.42763555,-0.2401528,-176.18864,-232.57985,5.683492,-6.1875715,46.687195,825000
1.0,0.9999999,0.003431627,0.34316272,1.0034316,0.5693605,-39.37658,-183.6358,-237.1929,4.022917,-2.923957,33.153664,830000
1.0,1.0,0.0034439855,0.34439856,1.003444,0.38985056,-26.56468,-177.6903,-214.97018,3.9405572,-4.622015,35.743465,835000
1.0,1.0,0.004011781,0.40117812,1.0040118,0.6860246,-7.7199535,-177.89487,-224.98491,32.725624,-34.90766,183.36511,840000
1.0,1.0,0.0038742647,0.38742647,1.0038743,0.8979303,-0.076455474,-175.61374,-220.27107,12.86363,-15.759009,108.05792,845000
1.0,0.9999881,0.0038999703,0.38999704,1.003888,0.4255306,0.28572413,-182.76132,-286.20425,1.6711266,-2.3072238,21.288927,850000
1.0,0.9999739,0.0039140834,0.39140832,1.003888,0.7185509,1.0250912,-178.36981,-212.28049,5.431296,-7.6724877,57.07888,855000
1.0,1.0,0.003731559,0.37315592,1.0037316,0.39453512,-14.770569,-177.83434,-210.37077,6.2467833,-8.552944,43.064682,860000
1.0,1.0000001,0.0037713689,0.3771369,1.0037715,0.2911524,-28.241262,-182.69589,-218.64815,1.8465006,-2.2914758,24.720356,865000
1.0,0.9999942,0.0036883056,0.3688306,1.0036825,0.39860076,0.33728114,-182.07706,-250.83171,2.9327526,-4.197037,38.06075,870000
1.0,1.0,0.003852932,0.3852932,1.003853,0.47267687,-14.572201,-179.91068,-225.69537,8.420084,-7.009345,51.787304,875000
1.0,1.0,0.0033988983,0.33988982,1.0033989,0.4296603,-2.264338,-181.46907,-224.30379,2.7531416,-6.607879,54.777195,880000
1.0,1.0,0.003674722,0.36747223,1.0036747,0.58410156,-0.3612319,-179.92316,-224.16231,5.4487543,-5.932303,44.73597,885000
1.0,1.0,0.0034207895,0.34207895,1.0034208,0.8488555,-1.3018622,-179.05276,-223.85149,7.437059,-8.049174,74.22662,890000
1.0,1.0,0.003962703,0.3962703,1.0039628,0.50122726,-7.564075,-176.60179,-221.95076,7.9254217,-6.567817,50.4157,895000
1.0,0.99999994,0.0032379788,0.32379788,1.003238,0.6564702,-3.483596,-180.06116,-229.57832,18.904127,-15.151321,140.30159,900000
1.0,0.9999962,0.0036373097,0.36373097,1.0036335,0.5397627,0.1983589,-182.13953,-224.3697,5.7666893,-5.5667915,55.482586,905000
1.0,0.9999999,0.003289503,0.32895035,1.0032893,0.43175906,-13.104849,-180.49355,-224.30338,2.857184,-3.7478395,34.46232,910000
1.0,1.0,0.0036787316,0.36787316,1.0036787,0.4737752,-1.5963626,-180.87262,-223.18587,2.3622215,-5.3989916,30.19372,915000
1.0,0.9999999,0.0040111872,0.4011187,1.004011,0.39092767,0.33522433,-181.68564,-215.96823,1.8895209,-2.6580906,29.378805,920000
1.0,0.99998343,0.0037016012,0.37016013,1.003685,0.39881232,0.95511174,-178.94173,-218.75648,3.1284144,-3.5989017,29.955887,925000
1.0,1.0,0.0038037116,0.38037115,1.0038037,0.5266267,-29.494402,-178.65976,-221.96132,4.819125,-5.9091806,50.72749,930000
1.0,1.0,0.0034342331,0.3434233,1.0034342,0.35227317,-9.285889,-177.41345,-263.5025,5.5920577,-3.7496762,40.959824,935000
1.0,1.0,0.0035336483,0.35336488,1.0035336,0.4306165,-23.2594,-180.4816,-220.67206,3.9284353,-5.6984406,37.80744,940000
1.0,1.0,0.0040617473,0.40617472,1.0040617,0.4519298,-3.779034,-177.86462,-216.43814,5.9737396,-5.742993,39.54344,945000
1.0,1.0,0.0037258277,0.37258276,1.0037259,0.6143407,-12.615872,-176.64957,-221.88586,7.0362153,-6.036423,51.141273,950000
1.0,1.0,0.0038063785,0.38063785,1.0038064,0.36813965,-15.53154,-179.82315,-243.94733,2.7701924,-2.6829994,28.332926,955000
